"","sample_name","cluster_id","cluster_label","cluster_color","class_label","class_color","class_id","species_label","species_color","species_id","org_cl.id","donor","roi","gender.x","age","species","roi_color","dissection_roi","cluster_label.int","seurat_clusters","batch","facs_container","sample_name.y","gender.y","cell_prep_type","facs_population_plan","total_reads","percent_reads_aligned_to_exons","percent_reads_aligned_to_rrna","percent_reads_aligned_to_trna","percent_reads_aligned_to_rrna_rmsk","percent_reads_aligned_to_trna_rmsk","percent_reads_aligned_to_ncrna","percent_reads_aligned_to_mt_exons","percent_reads_aligned_to_introns","percent_reads_aligned_to_intergenic","percent_reads_aligned_unique","percent_reads_aligned_to_ecoli","percent_reads_aligned_to_synthetic_constructs","percent_reads_aligned_total","complexity_cg","Genes.With.FPKM","Genes.Detected","Genes.With.CPM","Genes.Detected.CPM","old.cluster","old.class","donor_color","roi_ap","donor_roi","roi_ap_color","org_cl.lab"
"4573","LS-14671_S58_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151014_012","F2S4_151014_012_B01","M","Cells","RFP-positive",2277255,45.2675699471513,0.0816333700002854,0,0,0.00307387622378697,9.14271787744456,0.00386430153847505,33.8130775868315,4.19412251182396,85.4876594847744,0.017634388770691,0.00374925074267045,92.7769178243104,0.309148809,10310,9285,11720,10533,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4574","LS-14671_S59_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151014_012","F2S4_151014_012_C01","M","Cells","RFP-positive",2213561,53.3591800722908,0.102911101162335,0,0,9.03521520301451e-05,10.9990192273897,0.000225880380075363,23.2312098017629,2.10581949743959,81.9412701976589,0.0200143569569576,0.00522777551646419,90.2377662056749,0.347672554,9669,8643,10901,9802,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4575","LS-14671_S60_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151014_012","F2S4_151014_012_D01","M","Cells","RFP-positive",2750293,39.3955116782103,0.0891904971579392,0,0,0,7.90395786921612,0.000145439049584899,39.3185380612175,4.86485753301915,85.097551424521,0.0183195026857138,0.00331382874479192,91.7655318906022,0.300180231,10315,9185,12057,10250,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4576","LS-14671_S61_E1-50",14,"Oligo2","#689081","Non-Neuronal","#53776C",3,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","Oligo2_Mo",NA,"R8S4-151102","F2S4_151014_012","F2S4_151014_012_E01","M","Cells","RFP-positive",2901866,45.6528316607314,0.171303568117894,0,0,3.44605850166755e-05,8.86460642910458,0.000172302925083377,24.8591423587443,3.96915037051921,75.1364466863735,0.0941249527028471,0.013883135885668,86.4216335282194,0.378747474,5083,4237,6825,5072,"OPC Pdgfra","Non-Neuronal",NA,NA,NA,NA,"Oligo2"
"4577","LS-14671_S62_E1-50",14,"Oligo2","#689081","Non-Neuronal","#53776C",3,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","Oligo2_Mo",NA,"R8S4-151102","F2S4_151014_012","F2S4_151014_012_F01","M","Cells","RFP-positive",2296169,51.1403559581198,0.151774542727473,0,0,4.35508013565204e-05,10.3147459964837,8.71016027130407e-05,23.0976030074441,2.17979964814198,78.9514621963801,0.0704377595899953,0.0128191783792918,89.5774222193575,0.366674482,5939,5050,7369,6161,"OPC Pdgfra","Non-Neuronal",NA,NA,NA,NA,"Oligo2"
"4578","LS-14671_S63_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151014_012","F2S4_151014_012_G01","M","Cells","RFP-positive",3337993,45.43817197939,0.0965250676079908,0,0,5.99162430837932e-05,9.15349433027571,0.000269623093877069,34.3446196561826,4.28830221492235,85.7313960814178,0.0139089566694717,0.00339185852097353,93.4691894201096,0.299308217,10514,9211,12013,10244,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4579","LS-14671_S64_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151014_012","F2S4_151014_012_H01","M","Cells","RFP-positive",2520305,38.5028399340556,0.0995117654410875,0,0,3.96777374167015e-05,7.6060238740946,0.00146807628441796,39.6345680383922,6.29400977624475,84.8601657339092,0.0163694473486344,0.00460896597832405,92.3340627424062,0.311288549,10086,9130,11655,10451,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4580","LS-14671_S81_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151014_017","F2S4_151014_017_A01","M","Cells","RFP-positive",2417717,61.1189812538027,0.102410662620977,0,0,4.13613338533832e-05,12.5808769181836,0.000206806669266916,18.8932782455515,1.17821259152975,84.6719446486086,0.0103361973299605,0.00355790193806802,93.9537588559786,0.320891661,10770,9332,11900,10687,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4581","LS-14671_S82_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151014_017","F2S4_151014_017_B01","M","Cells","RFP-positive",2327324,50.0683617751546,0.0894589666071419,0,0,0,10.2004276155791,0.00116013069087072,30.1626245421781,2.63117636646237,85.8325269708902,0.013773759046871,0.0039672172847442,93.4390742328958,0.303984193,10352,9268,11616,10469,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4582","LS-14671_S83_E1-50",14,"Oligo2","#689081","Non-Neuronal","#53776C",3,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","Oligo2_Mo",NA,"R8S4-151102","F2S4_151014_017","F2S4_151014_017_C01","M","Cells","RFP-positive",2836754,63.0414198763798,0.338626472369476,0,0,0,12.8495808942192,0,15.1986390078237,-2.32924149723877,81.6314350839022,0.0428782333610881,0.0158120866314104,91.7888191926406,0.356047929,7170,5938,8398,6831,"OPC Pdgfra","Non-Neuronal",NA,NA,NA,NA,"Oligo2"
"4583","LS-14671_S84_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151014_017","F2S4_151014_017_D01","M","Cells","RFP-positive",2590857,59.1327116857472,0.0937913593841729,0,0,0.000115791801708855,12.1831502085989,0.00127370981879741,21.2448236239978,1.25141762474172,85.2439559574303,0.00934748617928353,0.00265857976723532,93.9034072509598,0.317165418,11380,9876,12610,10975,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4584","LS-14671_S85_E1-50",16,"Low Quality","#414042","Low Quality","#000000",0,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","Low Quality_Mo",NA,"R8S4-151102","F2S4_151014_017","F2S4_151014_017_E01","M","Cells","RFP-positive",2426713,49.0637747438613,0.0110849531856466,0,0,0,9.39538379693025,0,20.8955900429923,4.16636604331067,73.864070452501,0.084607862569657,0.0274630745374505,87.6752215857417,0.387844177,3892,3125,5621,4262,"Astro Gja1","Non-Neuronal",NA,NA,NA,NA,"Low Quality"
"4585","LS-14671_S86_E1-50",16,"Low Quality","#414042","Low Quality","#000000",0,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","Low Quality_Mo",NA,"R8S4-151102","F2S4_151014_017","F2S4_151014_017_F01","M","Cells","RFP-positive",2310953,32.6781202387067,4.3272191169617e-05,0,0,8.65443823392341e-05,6.00998808716577,8.65443823392341e-05,0.267681774575251,8.0957004033456,34.0589358589292,0.372241668264132,0.083273004686811,60.0458339048869,0.641857242,1720,1287,2511,2511,"Outlier","Outlier",NA,NA,NA,NA,"Low Quality"
"4586","LS-14671_S87_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151014_017","F2S4_151014_017_G01","M","Cells","RFP-positive",2430582,63.0995786194418,0.123962079864,0,0,8.22848190268833e-05,13.0721777747058,0.000740563371241949,17.1092767082123,0.650759503863163,84.3918041028856,0.00921384261053525,0.00371310245858811,94.0699388047801,0.328685927,10981,9336,12093,10809,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4587","LS-14671_S88_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"213715","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151014_017","F2S4_151014_017_H01","M","Cells","RFP-positive",2480562,57.1893788585006,0.104290882469376,0,0,8.06268901966571e-05,11.6565923367366,0.0022575529255064,20.5774739756555,2.40716075174007,83.0260239413488,0.0145716978652418,0.00411842155124524,92.1359756377789,0.321236159,10561,9266,11801,10517,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4588","LS-14675_S49_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_A01","M","Cells","RFP-positive",2959783,55.9492030327899,0.107980889139508,0,0,6.75725213638973e-05,11.531892709702,0.000270290085455589,24.7400907431389,2.15969854013945,85.9417734340659,0.012081628957258,0.00357593783057744,94.5459177243737,0.309120887,10629,9172,12006,10345,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4589","LS-14675_S50_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_B01","M","Cells","RFP-positive",2534265,58.4497674868256,0.0987268497966866,0,0,0.00011837751774183,12.2234257269859,0.000434050898386712,22.2653905570254,1.35737746891461,85.5221139067935,0.00971090237208816,0.0035438282894646,94.492051936163,0.317792988,10892,9438,12033,10390,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4590","LS-14675_S51_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_C01","M","Cells","RFP-positive",2450034,58.2616812664641,0.0882436733531045,0,0,4.08157601078189e-05,12.1056687376583,0.000571420641509465,21.2388072981844,2.16038481555114,84.5528266138348,0.0119937111076826,0.00395096557843687,94.0471438355549,0.32528209,10632,9288,11862,10648,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4591","LS-14675_S52_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_D01","M","Cells","RFP-positive",3142344,55.9622371070768,0.134803827970458,0,0,0,11.5242634160996,9.54701331235536e-05,22.6817624041162,2.06287969307719,83.6979655951099,0.014968762172442,0.00468662883503525,92.6610517499039,0.318669799,10136,8632,11525,9662,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4592","LS-14675_S53_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_E01","M","Cells","RFP-positive",3124444,55.0810000115221,0.101970142527759,0,0,9.60170833594713e-05,11.5782520025963,0.000256045555625257,23.6135133162892,2.55975193053724,83.6205097610967,0.0166231175850807,0.00479573325686106,93.2944869551191,0.325623874,9929,8484,11363,9554,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4593","LS-14675_S54_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_013","F2S4_151021_013_F01","M","Cells","RFP-positive",2965513,59.686570249397,0.124464131501025,0,0,0,12.368247922029,0.000236046849229796,21.2308292022325,0.922958287864983,85.4166547238201,0.0104147241978032,0.0038890404459532,94.5028398122011,0.321484212,10945,9215,12136,10416,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4594","LS-14675_S55_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151021_013","F2S4_151021_013_G01","M","Cells","RFP-positive",3126214,50.4763909316509,0.0890853921068743,0,0,0.000223913014272216,10.4972340345223,0.000351863308142053,28.2946720857881,3.49231848159165,84.4106961327663,0.0120318058840502,0.00362195294372042,92.9300425370752,0.309488216,10749,9353,12161,10452,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4595","LS-14675_S56_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151021_013","F2S4_151021_013_H01","M","Cells","RFP-positive",2622382,53.4240244174952,0.0714998806428659,0,0,3.81332696761952e-05,11.0376749077747,0.000419465966438147,26.2316474106366,2.57992744900536,85.2206124050577,0.0138732648408966,0.00466179221791486,93.6706017658754,0.317746994,10108,8882,11470,9855,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4596","LS-14675_S57_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_A01","M","Cells","RFP-positive",1977258,65.1931108636303,0.102111105379268,0,0,5.05750893408953e-05,13.5645929868535,0.000657476161431639,16.2734453470412,-0.249952834060108,85.5426049610117,0.00758019439041339,0.00235174165435163,94.7359929761316,0.326857927,11045,9583,12017,10859,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4597","LS-14675_S58_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151021_014","F2S4_151021_014_B01","M","Cells","RFP-positive",2274316,53.5168375898512,0.112165591764733,0,0,8.79385274517701e-05,10.9950420258223,0.00017587705490354,26.4606589409739,2.79472896633177,85.7064717479893,0.0111114726361684,0.00314424204903804,94.0184213627306,0.303310401,10680,9508,11934,10766,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4598","LS-14675_S59_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_C01","M","Cells","RFP-positive",2759420,63.9009284559799,0.115821440737546,0,0,0.00210189097708939,13.6582325271253,0.0023918069739293,16.8444093323959,0.267387653595907,85.094585093969,0.0109976009451261,0.00354096150640352,94.960462705931,0.3307445,10400,8831,11628,9909,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4599","LS-14675_S60_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_D01","M","Cells","RFP-positive",3076517,61.9578243838731,0.144579080824192,0,0,3.25042897536402e-05,13.0146851130678,0.000975128692609207,17.2546096771121,0.710260076982983,83.8605800000455,0.0112507098124275,0.00330568626794521,93.1772195635519,0.326309677,10600,8965,11814,10101,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4600","LS-14675_S61_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_E01","M","Cells","RFP-positive",2988211,60.3602289128847,0.0972153572823338,0,0,0.00010039451698692,12.6957567588099,0.000234253872969479,19.7804304983818,1.40367869192597,84.7690808982364,0.00854223480202703,0.00285187357920843,94.29702253288,0.326038357,11403,9635,12619,10839,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4601","LS-14675_S62_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_F01","M","Cells","RFP-positive",3014302,61.8946608534911,0.102511294488741,0,3.31751762099484e-05,9.95255286298453e-05,13.0060956068768,0.00043127729072933,17.7776148508013,1.10111883546905,84.3240657372752,0.00831535791702358,0.00273297101617555,93.8016827776381,0.328307945,11740,9922,12957,11226,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4602","LS-14675_S63_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214450","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151021_014","F2S4_151021_014_G01","M","Cells","RFP-positive",2993798,57.8373023163219,0.109626634796336,0,0,0.00113568116486149,11.9765929431445,0.00133609548807234,22.4204505447595,1.69513703717795,85.5152218018717,0.00943149805030266,0.0030990734845838,94.0752515700792,0.317780255,11008,9471,12338,10610,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4603","LS-14676_S09_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_A01","M","Cells","RFP-positive",2572635,58.1802315524744,0.101607884523067,0,0,7.77413041492478e-05,12.0259966921075,7.77413041492478e-05,22.3992521286541,0.681730164612993,85.2682172169779,0.0163268399909043,0.00347464758895063,93.6828582367883,0.3209733,10587,9230,11699,10095,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4604","LS-14676_S10_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_B01","M","Cells","RFP-positive",2832167,53.278320099062,0.110833859726492,0,0,7.06173046998994e-05,10.9564513674511,0.000211851914099698,25.8767226650123,2.7773233139922,84.7112829151671,0.0166794542835927,0.0039305591795964,93.17476688345,0.312350356,10409,9093,11738,10047,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4605","LS-14676_S11_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151022_010","F2S4_151022_010_C01","M","Cells","RFP-positive",2592594,57.9668085323039,0.104219943423459,0,0,3.85714076326644e-05,11.9135506755011,0.000192857038163322,21.2433570393205,2.16713656037804,84.3266242226897,0.0140797209281515,0.00361992660632556,93.5461549320873,0.327005066,10828,9375,12059,10322,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4606","LS-14676_S12_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_D01","M","Cells","RFP-positive",2450867,58.4992984115417,0.103718398427985,0,0,4.08018876585306e-05,12.0102396417268,0.000204009438292653,22.0890811292494,0.419270304871666,84.9436138313503,0.0151207715473749,0.00377621470279701,93.3464769814111,0.321966555,10366,8994,11514,10299,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4607","LS-14676_S13_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_E01","M","Cells","RFP-positive",2271313,53.0931227884488,0.105973945466785,0,0,4.40273973688347e-05,10.8314441910912,0.000396246576319512,25.5558789123296,2.62232759091,83.7553432750132,0.0190282008688367,0.00443708110683116,92.562363707688,0.322947866,10178,9054,11438,10214,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4608","LS-14676_S14_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_F01","M","Cells","RFP-positive",2555912,50.6362503873373,0.0765675813564786,0,0,0.00121287430866164,10.5824848429836,0.00144762417485422,30.0631242390192,2.3691619693165,86.2621639555665,0.0134848148136556,0.00296567330956621,93.8650469969232,0.304318302,11142,9831,12347,10719,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4609","LS-14676_S15_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_G01","M","Cells","RFP-positive",2508040,47.6578523468525,0.104145069456627,0,0,3.98717723800258e-05,9.54398653928964,0.000518333040940336,31.4873765968645,3.09893756306546,84.9361652924196,0.0164758137828743,0.00376230044177924,92.0774389563165,0.301021997,10713,9570,12186,10868,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4610","LS-14676_S16_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214451","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151022_010","F2S4_151022_010_H01","M","Cells","RFP-positive",3021629,54.2284972774619,0.101898677832388,0,0,3.30947313518635e-05,10.9421772163293,0.000761178821092861,24.2781625408017,3.16547200263386,84.0270264814112,0.0173389916498683,0.00426260139812002,92.9627694200711,0.322710389,10636,9175,12049,10230,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4611","LS-14676_S89_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214452","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","1","R8S4-151102","F2S4_151023_012","F2S4_151023_012_A01","M","Cells","RFP-positive",2366776,54.8584234418466,0.10482614324296,0,0,0.000971786092135462,11.1836101092795,0.00122529550747515,20.1865322278069,1.00949129157527,79.823481394099,0.0195658566759169,0.00350054251014883,87.5565325996208,0.318977334,9756,8599,11088,9767,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
"4612","LS-14676_S90_E1-50",12,"LGd","#007B9D","Glut","#00ADEE",2,"Mouse","#FF73D0",3,NA,"214452","Mouse LGN - Shell","M",NA,NA,"#D066E0","dLGN - Shell","LGd_Mo","0","R8S4-151102","F2S4_151023_012","F2S4_151023_012_B01","M","Cells","RFP-positive",2459015,58.122337602658,0.124846737413151,0,0,8.13333794222483e-05,12.2108242528004,0.000284666827977869,20.9868585592199,1.00406831027987,83.7832221438259,0.0105261659648274,0.00195891444338485,92.4106603660409,0.329969561,11411,9926,12591,11379,"LGN Exc Scn4b","Glutamatergic",NA,NA,NA,NA,"LGd"
